Frame Number,Moving Density,Queue Density
1145,0,4928
1146,0,4936
1147,0,4939
1148,0,4943
1149,0,4937
1150,0,4942
1151,0,4937
1152,0,4929
1153,0,4926
1154,0,4938
1155,0,4942
1156,0,4930
1157,0,4929
1158,0,4939
1159,0,4927
1160,0,4927
1161,0,4924
1162,0,4941
1163,0,4942
1164,9,4955
1165,0,4946
1166,0,4952
1167,7,4967
1168,2,4958
1169,0,4960
1170,0,4953
1171,0,4949
1172,0,4947
1173,0,4955
1174,0,4957
1175,0,4954
1176,0,4952
1177,0,4956
1178,0,4956
1179,0,4947
1180,0,4944
1181,0,4944
1182,16,4949
1183,0,4943
1184,1,4955
1185,0,4951
1186,3,4879
1187,0,4882
1188,0,4868
1189,0,4876
1190,0,4872
1191,2,4876
1192,0,4872
1193,0,4873
1194,22,4876
1195,0,4886
1196,0,4888
1197,0,4899
1198,0,4892
1199,0,4889
1200,0,4902
1201,16,4893
1202,0,4904
1203,0,4903
1204,0,4908
1205,0,4905
1206,35,4914
1207,0,4919
1208,0,4920
1209,8,4908
1210,0,4912
1211,1,4876
1212,0,4876
1213,0,4887
1214,0,4881
1215,0,4879
1216,0,4899
1217,0,4908
1218,0,4902
1219,0,4905
1220,0,4899
1221,0,4919
1222,0,4907
1223,0,4913
1224,0,4902
1225,3,4910
1226,0,4915
1227,0,4918
1228,0,4915
1229,0,4921
1230,0,4914
1231,34,4919
1232,0,4917
1233,5,4914
1234,0,4934
1235,0,4929
1236,2,4920
1237,0,4908
1238,0,4918
1239,55,4913
1240,0,4915
1241,0,4923
1242,2,4923
1243,0,4931
1244,0,4929
1245,32,4917
1246,23,4915
1247,0,4917
1248,0,4900
1249,77,4900
1250,0,4896
1251,14,4889
1252,15,4887
1253,0,4888
1254,7,4889
1255,1,4894
1256,1,4890
1257,18,4897
1258,64,4901
1259,0,4901
1260,45,4903
1261,32,4866
1262,0,4863
1263,0,4871
1264,0,4880
1265,17,4898
1266,35,4885
1267,1,4897
1268,0,4893
1269,13,4900
1270,0,4896
1271,23,4901
1272,40,4911
1273,26,4907
1274,0,4911
1275,0,4919
1276,0,4919
1277,0,4917
1278,0,4933
1279,0,4930
1280,0,4932
1281,0,4931
1282,0,4924
1283,0,4925
1284,0,4931
1285,56,4924
1286,11,4893
1287,0,4892
1288,2,4907
1289,0,4918
1290,0,4919
1291,0,4924
1292,0,4932
1293,0,4944
1294,0,4946
1295,0,4944
1296,0,4953
1297,0,4963
1298,0,4971
1299,0,4966
1300,0,4977
1301,3,4972
1302,18,4969
1303,31,4974
1304,0,4966
1305,19,4972
1306,0,4968
1307,0,4978
1308,0,4979
1309,0,4974
1310,0,4978
1311,16,4938
1312,1,4921
1313,0,4924
1314,0,4940
1315,1,4947
1316,0,4944
1317,0,4945
1318,0,4943
1319,0,4952
1320,0,4944
1321,0,4942
1322,0,4932
1323,0,4940
1324,0,4944
1325,0,4947
1326,0,4937
1327,0,4929
1328,0,4927
1329,0,4929
1330,0,4928
1331,0,4935
1332,0,4929
1333,0,4929
1334,0,4924
1335,0,4926
1336,8,4902
1337,0,4908
1338,0,4931
1339,0,4916
1340,0,4915
1341,0,4918
1342,0,4917
1343,0,4923
1344,0,4909
1345,0,4910
1346,0,4913
1347,0,4927
1348,3,4931
1349,0,4933
1350,0,4945
1351,0,4938
1352,0,4943
1353,0,4944
1354,0,4922
1355,0,4930
1356,0,4934
1357,0,4945
1358,0,4960
1359,3,4969
1360,0,4966
1361,14,4900
1362,0,4892
1363,16,4908
1364,0,4906
1365,0,4897
1366,0,4897
1367,0,4896
1368,0,4891
1369,0,4905
1370,0,4904
1371,0,4893
1372,0,4889
1373,0,4893
1374,0,4889
1375,0,4889
1376,0,4894
1377,13,4896
1378,22,4886
1379,0,4889
1380,18,4889
1381,0,4900
1382,11,4901
1383,25,4896
1384,1,4892
1385,0,4893
1386,7,4847
1387,0,4849
1388,0,4868
1389,0,4872
1390,0,4875
1391,0,4879
1392,0,4871
1393,11,4880
1394,0,4875
1395,0,4886
1396,0,4879
1397,0,4869
1398,2,4865
1399,0,4870
1400,0,4865
1401,0,4855
1402,0,4855
1403,0,4869
1404,0,4863
1405,4,4866
1406,0,4863
1407,0,4868
1408,0,4856
1409,0,4861
1410,0,4860
1411,17,4778
1412,0,4800
1413,0,4804
1414,0,4816
1415,0,4817
1416,0,4818
1417,0,4811
1418,0,4821
1419,0,4819
1420,0,4822
1421,0,4835
1422,0,4836
1423,0,4836
1424,0,4838
1425,0,4821
1426,0,4826
1427,0,4834
1428,0,4833
1429,21,4828
1430,11,4811
1431,10,4826
1432,0,4829
1433,0,4838
1434,21,4813
1435,0,4831
1436,6,4762
1437,7,4774
1438,12,4768
1439,0,4767
1440,30,4792
1441,91,4819
1442,0,4806
1443,23,4818
1444,145,4789
1445,0,4797
1446,94,4823
1447,169,4837
1448,19,4817
1449,122,4811
1450,119,4828
1451,8,4845
1452,150,4864
1453,194,4879
1454,0,4862
1455,227,4838
1456,166,4829
1457,33,4868
1458,377,4878
1459,144,4847
1460,15,4819
1461,260,4832
1462,533,4856
1463,0,4868
1464,0,4892
1465,177,4931
1466,5,4924
1467,150,4938
1468,383,4936
1469,35,4948
1470,101,4977
1471,232,4949
1472,0,4900
1473,163,4933
1474,264,4937
1475,0,4966
1476,174,4948
1477,350,4906
1478,10,4889
1479,154,4804
1480,244,4819
1481,248,4796
1482,365,4735
1483,518,4695
1484,32,4670
1485,490,4626
1486,274,4598
1487,112,4554
1488,478,4499
1489,423,4413
1490,19,4373
1491,644,4284
1492,785,4212
1493,72,4179
